Date,SKU_ID,SKU_Name,Category,Region,Units_Sold,Unit_Price,Current_Stock,Reorder_Level,Lead_Time_Days,Promotion_Flag,Revenue
2025-10-19,SKU1002,Electronics_Item_2,Electronics,West,252.0,2153.56,307.7,61,4,0,542697.12
2024-11-24,SKU1020,Home_Item_5,Home & Kitchen,West,46.0,605.93,327.3,60,13,0,27872.78
2025-12-28,SKU1016,Home_Item_1,Home & Kitchen,South,89.0,1874.67,460.1,78,9,0,166845.63
2024-10-06,SKU1001,Electronics_Item_1,Electronics,East  ,110.0,1946.19,601.5,46,14,0,214080.9
10-08-2025,SKU1018,Home_Item_3,Home & Kitchen,South,148.0,1200.41,495.6,31,17,0,177660.68
2025-04-13,SKU1013,Apparel_Item_3,Apparel,East,238.0,1957.04,1265.0,31,16,0,465775.52
2024-12-08,SKU1019,Home_Item_4,Home & Kitchen,North,223.0,368.31,4147.0,48,15,0,82133.13
2025-09-21,SKU1019,Home_Item_4,Home & Kitchen,West,208.0,368.31,3936.0,48,15,0,76608.48
2025-01-26,SKU1001,Electronics_Item_1,Electronics,East,98.0,1946.19,84.7,46,14,0,190726.62
2025-02-16,SKU1008,Grocery_Item_3,Grocery,East,108.0,1136.36,338.2,33,11,0,122726.88
2025-07-27,SKU1008,Grocery_Item_3,Grocery,North,133.0,1136.36,264.5,33,11,1,151135.88
2024-12-01,SKU1021,Beauty_Item_1,Beauty,East,,1121.02,573.4,69,5,0,371057.62
2024-12-01,SKU1022,Beauty_Item_2,Beauty,East,125.0,1765.65,940.2,38,4,0,220706.25
2025-09-21,SKU1010,Grocery_Item_5,Grocery,North,210.0,2077.7,931.9,57,7,0,436317.0
2026-04-26,SKU1010,Grocery_Item_5,Grocery,North,227.0,2077.7,1751.2,57,7,0,471637.9
02-02-2025,SKU1016,Home_Item_1,Home & Kitchen,South,94.0,1874.67,1051.2,78,9,0,176218.98
2025-01-19,SKU1014,Apparel_Item_4,Apparel,South,207.0,1193.47,422.8,22,11,0,247048.29
2025-02-23,SKU1020,Home_Item_5,Home & Kitchen,North,66.0,605.93,129.6,60,13,1,39991.38
2026-05-17,SKU1009,Grocery_Item_4,Grocery,South,109.0,1408.73,57.7,23,18,0,153551.57
2025-02-09,SKU1004,Electronics_Item_4,Electronics,West,349.0,1914.79,864.7,67,15,0,668261.71
2024-10-06,SKU1003,Electronics_Item_3,Electronics,North,319.0,280.73,310.3,78,12,0,89552.87
2025-05-18,SKU1007,Grocery_Item_2,Grocery,North,214.0,1627.47,640.2,69,10,0,348278.58
24-08-2025,SKU1022,Beauty_Item_2,Beauty,East,104.0,1765.65,282.6,38,4,0,183627.6
2025-04-13,SKU1023,Beauty_Item_3,Beauty,West,134.0,2089.04,2531.9,68,10,0,279931.36
2025-04-13,SKU1020,Home_Item_5,Home & Kitchen,East,35.0,605.93,93.1,60,13,0,21207.55
2026-01-04,SKU1013,Apparel_Item_3,Apparel,West,513.0,1957.04,132.1,31,16,1,1003961.52
2026-08-02,SKU1019,Home_Item_4,Home & Kitchen,East,228.0,368.31,828.6,48,15,0,83974.68
2026-02-01,SKU1002,Electronics_Item_2,Electronics,North,192.0,2153.56,732.1,61,4,0,413483.52
2026-05-10,SKU1021,Beauty_Item_1,BEAUTY,,218.0,1121.02,1471.6,69,5,0,244382.36
2026-05-03,SKU1006,Grocery_Item_1,Grocery,North,271.0,958.46,303.0,75,6,1,259742.66
04-01-2026,SKU1024,Beauty_Item_4,Beauty,East,193.0,999.32,,37,19,1,192868.76
2025-11-09,SKU1012,Apparel_Item_2,Apparel,North,75.0,2428.21,729.7,73,11,0,182115.75
2024-09-15,SKU1024,Beauty_Item_4,Beauty,,105.0,999.32,510.6,37,19,0,104928.6
2025-05-18,SKU1020,Home_Item_5,Home & Kitchen,South  ,42.0,605.93,73.4,60,13,0,25449.06
2026-02-08,SKU1021,Beauty_Item_1,Beauty,North,325.0,1121.02,375.4,69,5,0,364331.5
2026-05-24,SKU1009,Grocery_Item_4,Grocery,South,277.0,1408.73,1161.4,23,18,1,390218.21
2025-10-19,SKU1001,Electronics_Item_1,Electronics,South  ,139.0,1946.19,441.4,46,14,1,270520.41
2025-06-01,SKU1003,Electronics_Item_3,Electronics,South,241.0,280.73,,78,12,0,67655.93
2025-03-02,SKU1025,Beauty_Item_5,Beauty,South,236.0,1722.11,3709.9,28,14,0,406417.96
2026-06-28,SKU1003,Electronics_Item_3,Electronics,East  ,253.0,280.73,1118.8,78,12,0,71024.69
2026-03-08,SKU1003,Electronics_Item_3,Electronics,West,228.0,280.73,175.0,78,12,0,64006.44
2024-10-27,SKU1017,Home_Item_2,Home & Kitchen,East,300.0,848.27,4873.6,42,19,0,254481.0
2025-10-19,SKU1019,Home_Item_4,Home & Kitchen,West,219.0,368.31,2859.0,48,15,0,80659.89
2024-09-01,SKU1006,Grocery_Item_1,Grocery,North,266.0,958.46,92.5,75,6,0,254950.36
2026-04-12,SKU1016,Home_Item_1,Home & Kitchen,North,64.0,1874.67,386.3,78,9,0,119978.88
2025-11-23,SKU1015,Apparel_Item_5,Apparel,West,45.0,428.01,506.7,60,16,0,19260.45
2025-12-28,SKU1018,Home_Item_3,HOME & KITCHEN,East,224.0,1200.41,980.0,31,17,0,268891.84
2024-12-01,SKU1016,Home_Item_1,Home & Kitchen,East,115.0,1874.67,1933.2,78,9,0,215587.05
2026-04-05,SKU1021,Beauty_Item_1,Beauty,South,218.0,1121.02,1220.9,69,5,0,244382.36
2026-02-08,SKU1007,Grocery_Item_2,Grocery,North,241.0,1627.47,3176.1,69,10,0,392220.27
2025-01-12,SKU1025,Beauty_Item_5,Beauty,East,268.0,1722.11,239.3,28,14,0,461525.48
2026-01-25,SKU1025,Beauty_Item_5,Beauty,West,317.0,1722.11,1136.1,28,14,0,545908.87
2026-01-11,SKU1020,Home_Item_5,Home & Kitchen,South,33.0,605.93,232.3,60,13,0,19995.69
21-12-2025,SKU1022,Beauty_Item_2,Beauty,North  ,117.0,1765.65,358.2,38,4,0,206581.05
2026-02-22,SKU1020,Home_Item_5,Home & Kitchen,South  ,54.0,605.93,643.2,60,13,1,32720.22
2026-05-31,SKU1004,Electronics_Item_4,Electronics,North  ,220.0,1914.79,1050.9,67,15,0,421253.8
2025-02-23,SKU1001,Electronics_Item_1,Electronics,South,72.0,1946.19,1396.5,46,14,0,140125.68
2025-06-22,SKU1014,Apparel_Item_4,Apparel,North,192.0,1193.47,2706.9,22,11,1,229146.24
2024-12-29,SKU1020,Home_Item_5,HOME & KITCHEN,North  ,37.0,605.93,88.3,60,13,0,22419.41
2026-08-23,SKU1010,Grocery_Item_5,Grocery,West,168.0,2077.7,2122.7,57,7,0,349053.6
2025-05-25,SKU1020,Home_Item_5,Home & Kitchen,North,28.0,605.93,739.2,60,13,0,16966.04
2026-02-01,SKU1003,Electronics_Item_3,ELECTRONICS,East,271.0,280.73,1677.0,78,12,0,76077.83
2026-07-05,SKU1025,Beauty_Item_5,Beauty,North,190.0,1722.11,1990.2,28,14,0,327200.9
2024-11-17,SKU1003,Electronics_Item_3,Electronics,South,315.0,280.73,1391.0,78,12,0,88429.95
2026-01-11,SKU1023,Beauty_Item_3,Beauty,East,220.0,2089.04,172.7,68,10,0,459588.8
2025-07-06,SKU1013,Apparel_Item_3,Apparel,South,262.0,1957.04,138.7,31,16,0,512744.48
05-04-2026,SKU1007,Grocery_Item_2,Grocery,South,270.0,1627.47,932.1,69,10,0,439416.9
2025-04-27,SKU1003,Electronics_Item_3,Electronics,North,309.0,280.73,292.4,78,12,1,86745.57
2025-05-11,SKU1007,Grocery_Item_2,Grocery,North,227.0,1627.47,854.2,69,10,0,369435.69
2025-11-02,SKU1021,Beauty_Item_1,Beauty,East,357.0,1121.02,1766.9,69,5,0,400204.14
2024-09-29,SKU1004,Electronics_Item_4,Electronics,South,343.0,1914.79,205.4,67,15,0,656772.97
2025-02-09,SKU1019,Home_Item_4,Home & Kitchen,North,426.0,368.31,1775.0,48,15,1,156900.06
2025-12-07,SKU1024,Beauty_Item_4,Beauty,West,124.0,999.32,219.6,37,19,0,123915.68
2026-01-25,SKU1014,Apparel_Item_4,Apparel,East,231.0,1193.47,1010.6,22,11,0,275691.57
2024-09-08,SKU1001,Electronics_Item_1,Electronics,,81.0,1946.19,476.3,46,14,0,157641.39
2026-03-01,SKU1013,Apparel_Item_3,Apparel,North  ,313.0,1957.04,950.0,31,16,0,612553.52
09-03-2025,SKU1023,Beauty_Item_3,Beauty,,162.0,2089.04,3330.9,68,10,0,338424.48
2025-06-08,SKU1012,Apparel_Item_2,Apparel,West,75.0,2428.21,802.1,73,11,0,182115.75
2026-03-22,SKU1024,Beauty_Item_4,Beauty,West,98.0,999.32,287.8,37,19,0,97933.36
2025-07-27,SKU1011,Apparel_Item_1,APPAREL,North,135.0,1907.31,2602.2,41,15,0,257486.85
2024-09-08,SKU1007,Grocery_Item_2,Grocery,East,340.0,1627.47,1113.9,69,10,1,553339.8
19-01-2025,SKU1005,Electronics_Item_5,Electronics,East,50.0,363.88,656.9,47,18,0,18194.0
2024-09-08,SKU1021,Beauty_Item_1,Beauty,South,259.0,1121.02,1324.6,69,5,0,290344.18
2025-04-27,SKU1019,Home_Item_4,Home & Kitchen,South,184.0,368.31,796.8,48,15,0,67769.04
2025-12-21,SKU1012,Apparel_Item_2,Apparel,East,76.0,2428.21,213.7,73,11,0,184543.96
2026-03-15,SKU1009,Grocery_Item_4,Grocery,East,196.0,1408.73,311.1,23,18,0,276111.08
2026-06-07,SKU1024,Beauty_Item_4,BEAUTY,South,74.0,999.32,48.8,37,19,0,73949.68
2026-04-26,SKU1023,Beauty_Item_3,Beauty,North,157.0,2089.04,681.8,68,10,0,327979.28
2024-11-17,SKU1018,Home_Item_3,Home & Kitchen,East,146.0,1200.41,921.7,31,17,0,175259.86
2025-04-20,SKU1005,Electronics_Item_5,Electronics,South,52.0,363.88,200.5,47,18,0,18921.76
2025-02-16,SKU1018,Home_Item_3,Home & Kitchen,North,198.0,1200.41,,31,17,0,237681.18
2026-02-01,SKU1007,Grocery_Item_2,Grocery,West,405.0,,3417.1,69,10,1,659125.35
2025-08-10,SKU1025,Beauty_Item_5,Beauty,West,186.0,1722.11,3188.2,28,14,0,320312.46
06-04-2025,SKU1001,Electronics_Item_1,Electronics,West,67.0,1946.19,879.5,46,14,0,130394.73
2025-06-08,SKU1008,Grocery_Item_3,Grocery,East,59.0,1136.36,251.2,33,11,0,67045.24
2026-04-05,SKU1004,Electronics_Item_4,Electronics,East,238.0,1914.79,3200.9,67,15,0,455720.02
2024-10-13,SKU1001,Electronics_Item_1,Electronics,West,108.0,1946.19,493.5,46,14,0,210188.52
2025-06-01,SKU1021,Beauty_Item_1,Beauty,East  ,202.0,1121.02,1400.5,69,5,0,226446.04
15-09-2024,SKU1004,Electronics_Item_4,Electronics,,337.0,1914.79,886.4,67,15,0,645284.23
2026-01-04,SKU1025,Beauty_Item_5,Beauty,South,294.0,1722.11,552.5,28,14,0,506300.34
2025-08-17,SKU1016,Home_Item_1,Home & Kitchen,South,75.0,1874.67,602.3,78,9,0,140600.25
2025-06-29,SKU1018,Home_Item_3,HOME & KITCHEN,North  ,132.0,1200.41,498.0,31,17,0,158454.12
2025-08-17,SKU1019,Home_Item_4,Home & Kitchen,North  ,269.0,368.31,5323.0,48,15,0,99075.39
2026-04-12,SKU1005,Electronics_Item_5,Electronics,South,57.0,363.88,371.4,47,18,0,20741.16
2025-10-12,SKU1003,Electronics_Item_3,Electronics,West  ,338.0,280.73,1578.6,78,12,0,94886.74
22-09-2024,SKU1008,Grocery_Item_3,Grocery,West,79.0,1136.36,1309.5,33,11,0,89772.44
2026-05-24,SKU1022,Beauty_Item_2,Beauty,North,75.0,1765.65,1390.0,38,4,0,132423.75
2025-03-09,SKU1001,Electronics_Item_1,ELECTRONICS,West,148.0,1946.19,1171.5,46,14,1,288036.12
2025-11-23,SKU1003,Electronics_Item_3,Electronics,West,302.0,280.73,1669.4,78,12,0,84780.46
2025-01-19,SKU1003,Electronics_Item_3,Electronics,East,332.0,280.73,4283.4,78,12,0,93202.36
2026-08-16,SKU1015,Apparel_Item_5,Apparel,West,43.0,428.01,141.5,60,16,0,18404.43
2025-06-29,SKU1008,Grocery_Item_3,Grocery,East,61.0,1136.36,,33,11,0,69317.96
2025-06-01,SKU1010,Grocery_Item_5,Grocery,East,198.0,2077.7,126.1,57,7,0,411384.6
2026-05-24,SKU1023,Beauty_Item_3,Beauty,South,120.0,2089.04,168.8,68,10,0,250684.8
2026-01-18,SKU1021,Beauty_Item_1,Beauty,North,340.0,1121.02,1421.4,69,5,0,381146.8
2026-04-05,SKU1019,Home_Item_4,Home & Kitchen,South,193.0,368.31,63.6,48,15,0,71083.83
2024-09-08,SKU1003,Electronics_Item_3,ELECTRONICS,North  ,259.0,280.73,1360.3,78,12,0,72709.07
2025-11-23,SKU1019,Home_Item_4,Home & Kitchen,West,278.0,368.31,1553.0,48,15,0,102390.18
2025-11-09,SKU1019,Home_Item_4,Home & Kitchen,East,234.0,368.31,2078.0,48,15,0,86184.54
2026-02-15,SKU1018,Home_Item_3,Home & Kitchen,North,185.0,1200.41,226.6,31,17,0,222075.85
2025-04-20,SKU1025,Beauty_Item_5,Beauty,East,282.0,1722.11,2028.9,28,14,1,485635.02
2026-04-12,SKU1007,Grocery_Item_2,Grocery,South,285.0,1627.47,,69,10,0,463828.95
2025-11-16,SKU1019,Home_Item_4,Home & Kitchen,West,247.0,368.31,1831.0,48,15,0,90972.57
2024-11-17,SKU1007,Grocery_Item_2,Grocery,North,436.0,1627.47,1632.6,69,10,1,709576.92
2025-04-13,SKU1003,Electronics_Item_3,ELECTRONICS,West  ,191.0,280.73,862.4,78,12,0,53619.43
2026-04-19,SKU1017,Home_Item_2,Home & Kitchen,East,223.0,848.27,777.6,42,19,0,189164.21
2024-10-27,SKU1010,Grocery_Item_5,GROCERY,South,206.0,2077.7,749.7,57,7,0,428006.2
2025-02-23,SKU1023,Beauty_Item_3,Beauty,North,226.0,2089.04,3647.9,68,10,0,472123.04
2025-07-13,SKU1014,Apparel_Item_4,Apparel,South,130.0,1193.47,2345.9,22,11,0,155151.1
2026-04-12,SKU1024,Beauty_Item_4,Beauty,North,72.0,999.32,721.8,37,19,0,71951.04
2026-04-05,SKU1016,Home_Item_1,Home & Kitchen,North,72.0,1874.67,450.3,78,9,0,134976.24
2025-08-31,SKU1006,Grocery_Item_1,Grocery,South,278.0,958.46,1483.3,75,6,0,266451.88
2026-04-05,SKU1022,Beauty_Item_2,Beauty,West,77.0,1765.65,511.1,38,4,0,135955.05
2024-09-22,SKU1003,Electronics_Item_3,Electronics,South,232.0,280.73,873.3,78,12,0,65129.36
2024-12-22,SKU1017,Home_Item_2,Home & Kitchen,East,,848.27,1287.6,42,19,0,293501.42
2026-04-05,SKU1005,Electronics_Item_5,Electronics,North,70.0,363.88,48.1,47,18,0,25471.6
2025-12-21,SKU1010,Grocery_Item_5,Grocery,South,215.0,2077.7,534.0,57,7,0,446705.5
2025-07-20,SKU1016,Home_Item_1,Home & Kitchen,West,60.0,1874.67,305.6,78,9,0,112480.2
2024-12-01,SKU1006,Grocery_Item_1,Grocery,West,359.0,958.46,3978.0,75,6,0,344087.14
2026-05-17,SKU1015,Apparel_Item_5,Apparel,South,27.0,428.01,82.8,60,16,0,11556.27
2025-04-27,SKU1007,Grocery_Item_2,Grocery,East,199.0,1627.47,1273.2,69,10,0,323866.53
2026-02-08,SKU1023,Beauty_Item_3,Beauty,East,166.0,2089.04,662.1,68,10,0,346780.64
2025-10-26,SKU1003,Electronics_Item_3,Electronics,East,289.0,280.73,1003.6,78,12,0,81130.97
2025-12-28,SKU1015,Apparel_Item_5,Apparel,West,101.0,428.01,217.7,60,16,1,43229.01
2025-01-12,SKU1003,Electronics_Item_3,Electronics,North,458.0,280.73,4615.4,78,12,1,128574.34
2026-05-03,SKU1023,Beauty_Item_3,Beauty,North,125.0,2089.04,556.8,68,10,0,261130.0
2025-04-13,SKU1018,Home_Item_3,Home & Kitchen,West,122.0,,,31,17,0,146450.02
2026-07-19,SKU1009,Grocery_Item_4,Grocery,West,162.0,1408.73,1089.3,23,18,0,228214.26
13-10-2024,SKU1021,Beauty_Item_1,Beauty,North,272.0,1121.02,1526.4,69,5,0,304917.44
2025-09-28,SKU1009,Grocery_Item_4,Grocery,South,213.0,1408.73,986.1,23,18,0,300059.49
2025-06-01,SKU1025,Beauty_Item_5,Beauty,East  ,179.0,1722.11,995.9,28,14,0,308257.69
2025-02-02,SKU1022,Beauty_Item_2,Beauty,East,167.0,1765.65,364.7,38,4,1,294863.55
2024-12-22,SKU1008,Grocery_Item_3,Grocery,South,114.0,1136.36,547.0,33,11,0,129545.04
2026-05-03,SKU1010,Grocery_Item_5,Grocery,West,159.0,2077.7,1592.2,57,7,0,330354.3
2025-07-20,SKU1002,Electronics_Item_2,Electronics,East,147.0,2153.56,531.7,61,4,0,316573.32
2026-05-10,SKU1006,Grocery_Item_1,Grocery,West,200.0,958.46,103.0,75,6,0,191692.0
2025-11-23,SKU1009,Grocery_Item_4,Grocery,North,442.0,1408.73,1371.4,23,18,1,622658.66
2025-03-02,SKU1014,Apparel_Item_4,Apparel,South,,1193.47,381.4,22,11,0,224372.36
2025-11-30,SKU1009,Grocery_Item_4,Grocery,North,277.0,1408.73,1094.4,23,18,0,390218.21
2025-11-09,SKU1016,Home_Item_1,Home & Kitchen,West,90.0,1874.67,82.7,78,9,0,168720.3
2025-01-19,SKU1021,Beauty_Item_1,Beauty,South,298.0,1121.02,214.3,69,5,0,334063.96
2025-09-14,SKU1017,Home_Item_2,Home & Kitchen,North,,848.27,220.4,42,19,1,487755.25
15-03-2026,SKU1016,Home_Item_1,Home & Kitchen,South,62.0,1874.67,,78,9,0,116229.54
2024-12-08,SKU1014,Apparel_Item_4,Apparel,South,,1193.47,,22,11,0,216018.07
2026-05-03,SKU1002,Electronics_Item_2,Electronics,West,187.0,2153.56,520.2,61,4,1,402715.72
22-06-2025,SKU1025,Beauty_Item_5,BEAUTY,North,155.0,1722.11,456.9,28,14,0,266927.05
2025-10-12,SKU1023,Beauty_Item_3,Beauty,South,216.0,2089.04,885.6,68,10,0,451232.64
2025-08-31,SKU1007,Grocery_Item_2,Grocery,West,461.0,1627.47,1735.8,69,10,1,750263.67
2024-11-17,SKU1024,Beauty_Item_4,Beauty,North,133.0,,63.5,37,19,0,132909.56
2024-09-22,SKU1019,Home_Item_4,Home & Kitchen,,185.0,368.31,794.9,48,15,0,68137.35
2026-07-12,SKU1008,Grocery_Item_3,Grocery,,753.5019271842464,,365.6,33,11,0,63636.16
2024-12-29,SKU1019,Home_Item_4,Home & Kitchen,East,,368.31,3359.0,48,15,0,86184.54
2025-03-16,SKU1017,Home_Item_2,Home & Kitchen,,450.0,848.27,1070.6,42,19,1,381721.5
2025-10-26,SKU1002,Electronics_Item_2,Electronics,West  ,346.0,2153.56,,61,4,1,745131.76
2026-01-25,SKU1010,Grocery_Item_5,Grocery,South,212.0,2077.7,653.9,57,7,0,440472.4
2024-09-22,SKU1015,Apparel_Item_5,Apparel,West,44.0,428.01,235.0,60,16,0,18832.44
2025-11-16,SKU1021,Beauty_Item_1,Beauty,South,441.0,1121.02,987.9,69,5,0,494369.82
2025-01-05,SKU1015,Apparel_Item_5,Apparel,North,39.0,428.01,611.8,60,16,0,16692.39
2024-11-10,SKU1023,Beauty_Item_3,Beauty,North  ,214.0,2089.04,134.8,68,10,0,447054.56
2025-04-13,SKU1009,Grocery_Item_4,Grocery,West,141.0,1408.73,2884.3,23,18,0,198630.93
2024-12-15,SKU1012,Apparel_Item_2,Apparel,South,63.0,2428.21,295.4,73,11,0,152977.23
2025-09-14,SKU1007,Grocery_Item_2,Grocery,South,277.0,1627.47,1227.8,69,10,0,450809.19
2026-02-22,SKU1013,Apparel_Item_3,Apparel,South,330.0,1957.04,1263.0,31,16,0,645823.2
2024-09-22,SKU1020,Home_Item_5,Home & Kitchen,North,,605.93,,60,13,0,21207.55
2024-10-06,SKU1011,Apparel_Item_1,Apparel,South,159.0,1907.31,106.4,41,15,0,303262.29
2025-03-09,SKU1024,Beauty_Item_4,Beauty,North,107.0,999.32,674.5,37,19,0,106927.24
2025-07-20,SKU1013,Apparel_Item_3,Apparel,West,261.0,1957.04,1008.2,31,16,0,510787.44
2025-06-01,SKU1009,Grocery_Item_4,Grocery,West,169.0,1408.73,1706.3,23,18,0,238075.37
2025-03-02,SKU1018,Home_Item_3,Home & Kitchen,South,156.0,1200.41,958.0,31,17,0,187263.96
2026-03-29,SKU1009,Grocery_Item_4,GROCERY,West,212.0,1408.73,1311.7,23,18,1,298650.76
2026-06-28,SKU1016,Home_Item_1,Home & Kitchen,South,60.0,1874.67,265.6,78,9,0,112480.2
2025-05-18,SKU1023,Beauty_Item_3,Beauty,East,,2089.04,1853.9,68,10,0,271575.2
2025-10-19,SKU1018,Home_Item_3,Home & Kitchen,North,233.0,1200.41,3131.0,31,17,0,279695.53
2026-01-25,SKU1024,Beauty_Item_4,BEAUTY,East,104.0,999.32,531.6,37,19,0,103929.28
2024-09-15,SKU1022,Beauty_Item_2,Beauty,South,99.0,1765.65,2335.2,38,4,0,174799.35
2024-11-03,SKU1008,Grocery_Item_3,Grocery,North,100.0,1136.36,729.5,33,11,0,113636.0
2026-04-26,SKU1002,Electronics_Item_2,Electronics,North,147.0,2153.56,707.2,61,4,0,316573.32
07-06-2026,SKU1014,Apparel_Item_4,Apparel,West,128.0,1193.47,143.2,22,11,0,152764.16
2025-11-02,SKU1015,Apparel_Item_5,Apparel,North,46.0,428.01,666.7,60,16,0,19688.46
2024-12-22,SKU1005,Electronics_Item_5,Electronics,East,72.0,363.88,915.9,47,18,0,26199.36
2026-03-01,SKU1014,Apparel_Item_4,Apparel,East,142.0,1193.47,25.6,22,11,0,169472.74
2024-12-01,SKU1001,Electronics_Item_1,Electronics,East,105.0,1946.19,280.0,46,14,0,204349.95
2025-04-06,SKU1020,Home_Item_5,Home & Kitchen,West,31.0,605.93,128.1,60,13,0,18783.83
2025-07-27,SKU1016,Home_Item_1,Home & Kitchen,East,75.0,1874.67,230.6,78,9,0,140600.25
2026-01-18,SKU1016,Home_Item_1,Home & Kitchen,South,79.0,1874.67,228.1,78,9,0,148098.93
2026-04-19,SKU1022,Beauty_Item_2,Beauty,South,102.0,1765.65,332.1,38,4,1,180096.3
2025-04-06,SKU1011,Apparel_Item_1,Apparel,East,141.0,1907.31,323.5,41,15,0,268930.71
2026-05-24,SKU1015,Apparel_Item_5,Apparel,South,19.0,428.01,63.8,60,16,0,8132.19
2026-07-26,SKU1002,Electronics_Item_2,Electronics,West,116.0,2153.56,2267.3,61,4,0,249812.96
2026-06-21,SKU1014,Apparel_Item_4,Apparel,West,124.0,1193.47,901.6,22,11,0,147990.28
2025-02-23,SKU1007,Grocery_Item_2,Grocery,East  ,235.0,1627.47,443.9,69,10,0,382455.45
2025-10-19,SKU1009,Grocery_Item_4,GROCERY,East,291.0,1408.73,210.1,23,18,0,409940.43
2025-02-23,SKU1022,Beauty_Item_2,Beauty,West  ,94.0,1765.65,54.7,38,4,0,165971.1
12-07-2026,SKU1013,Apparel_Item_3,Apparel,North,277.0,1957.04,496.2,31,16,0,542100.08
2026-02-22,SKU1018,Home_Item_3,HOME & KITCHEN,West  ,133.0,1200.41,93.6,31,17,0,159654.53
22-09-2024,SKU1001,Electronics_Item_1,Electronics,South,95.0,1946.19,309.3,46,14,0,184888.05
2025-09-07,SKU1025,Beauty_Item_5,Beauty,East,289.0,1722.11,2085.2,28,14,0,497689.79
2025-07-13,SKU1024,Beauty_Item_4,Beauty,East,136.0,999.32,2077.3,37,19,1,135907.52
2025-10-19,SKU1004,Electronics_Item_4,Electronics,South,573.0,1914.79,4905.7,67,15,1,1097174.67
2026-04-05,SKU1014,Apparel_Item_4,Apparel,West,200.0,1193.47,274.8,22,11,1,238694.0
2024-10-20,SKU1006,Grocery_Item_1,Grocery,West,289.0,,1121.2,75,6,0,276994.94
2025-12-21,SKU1001,Electronics_Item_1,ELECTRONICS,West,82.0,1946.19,152.7,46,14,0,159587.58
2025-11-30,SKU1006,Grocery_Item_1,GROCERY,West,417.0,958.46,1204.3,75,6,0,399677.82
2025-07-06,SKU1001,Electronics_Item_1,Electronics,West,56.0,1946.19,128.5,46,14,0,108986.64
2025-10-05,SKU1018,Home_Item_3,Home & Kitchen,South,173.0,1200.41,3615.0,31,17,0,207670.93
2024-11-24,SKU1010,Grocery_Item_5,Grocery,South,234.0,2077.7,1088.4,57,7,0,486181.8
2026-07-12,SKU1001,Electronics_Item_1,Electronics,East,59.0,1946.19,100.0,46,14,0,114825.21
2026-05-17,SKU1006,Grocery_Item_1,Grocery,North,210.0,958.46,1626.8,75,6,0,201276.6
2025-02-09,SKU1021,Beauty_Item_1,Beauty,East,315.0,1121.02,4136.3,69,5,0,353121.3
2025-06-01,SKU1002,Electronics_Item_2,Electronics,South,122.0,2153.56,1476.7,61,4,0,262734.32
2026-03-22,SKU1023,Beauty_Item_3,BEAUTY,East  ,183.0,2089.04,455.3,68,10,0,382294.32
2026-01-11,SKU1004,Electronics_Item_4,Electronics,North,476.0,1914.79,2072.8,67,15,0,911440.04
2026-03-22,SKU1025,Beauty_Item_5,Beauty,North  ,257.0,1722.11,4826.2,28,14,0,442582.27
2025-05-04,SKU1019,Home_Item_4,Home & Kitchen,North,197.0,368.31,599.8,48,15,0,72557.07
2026-04-26,SKU1012,Apparel_Item_2,Apparel,North,64.0,2428.21,582.4,73,11,0,155405.44
2026-04-19,SKU1002,Electronics_Item_2,Electronics,West,152.0,2153.56,854.2,61,4,0,327341.12
2026-03-29,SKU1011,Apparel_Item_1,Apparel,North,181.0,1907.31,494.5,41,15,0,345223.11
2025-05-18,SKU1024,Beauty_Item_4,Beauty,East,120.0,0.0,347.6,37,19,1,119918.4
2026-04-12,SKU1015,Apparel_Item_5,Apparel,North,32.0,428.01,,60,16,0,13696.32
2024-09-15,SKU1007,Grocery_Item_2,Grocery,West,265.0,1627.47,848.9,69,10,0,431279.55
2026-01-18,SKU1001,Electronics_Item_1,ELECTRONICS,West,97.0,1946.19,264.4,46,14,0,188780.43
2025-06-15,SKU1014,Apparel_Item_4,Apparel,North,131.0,1193.47,2898.9,22,11,0,156344.57
2026-05-10,SKU1004,Electronics_Item_4,Electronics,South  ,289.0,,1711.9,67,15,0,553374.31
2025-01-05,SKU1022,Beauty_Item_2,Beauty,South,165.0,1765.65,246.2,38,4,1,291332.25
2025-08-31,SKU1010,Grocery_Item_5,Grocery,North,182.0,2077.7,249.5,57,7,0,378141.4
2026-02-22,SKU1025,Beauty_Item_5,Beauty,East,454.0,1722.11,,28,14,1,781837.94
2026-08-09,SKU1015,Apparel_Item_5,APPAREL,South,34.0,428.01,184.5,60,16,0,14552.34
2025-09-21,SKU1015,Apparel_Item_5,Apparel,South,43.0,428.01,106.8,60,16,0,18404.43
2025-06-29,SKU1003,Electronics_Item_3,Electronics,North,270.0,280.73,1321.3,78,12,0,75797.1
02-02-2025,SKU1008,Grocery_Item_3,Grocery,East  ,82.0,1136.36,536.2,33,11,0,93181.52
2025-02-02,SKU1018,Home_Item_3,Home & Kitchen,South,156.0,1200.41,693.5,31,17,0,187263.96
2025-05-04,SKU1010,Grocery_Item_5,Grocery,North,210.0,2077.7,1152.1,57,7,0,436317.0
2025-08-17,SKU1012,Apparel_Item_2,Apparel,,64.0,2428.21,99.1,73,11,0,155405.44
2025-07-13,SKU1019,Home_Item_4,HOME & KITCHEN,East,224.0,368.31,1128.9,48,15,0,82501.44
2026-05-24,SKU1006,Grocery_Item_1,Grocery,South,161.0,958.46,1465.8,75,6,0,154312.06
